plr_id,plr_name,bzr_name,pgr_name,bez_id,bez_name,ew,mss_status_index,mss_status_class,mss_valid
01100101,Stülerstraße,Tiergarten Süd,Zentrum,01,Mitte,3580,2,mittel,True
01100102,Großer Tiergarten,Tiergarten Süd,Zentrum,01,Mitte,2034,1,hoch,True
01100103,Lützowstraße,Tiergarten Süd,Zentrum,01,Mitte,5790,2,mittel,True
01100104,Körnerstraße,Tiergarten Süd,Zentrum,01,Mitte,4889,2,mittel,True
01100205,Wilhelmstraße,Regierungsviertel,Zentrum,01,Mitte,2917,2,mittel,True
01100206,Unter den Linden,Regierungsviertel,Zentrum,01,Mitte,1876,2,mittel,True
01100207,Leipziger Straße,Regierungsviertel,Zentrum,01,Mitte,8844,2,mittel,True
01100308,Charitéviertel,Alexanderplatz,Zentrum,01,Mitte,7297,1,hoch,True
01100309,Oranienburger Straße,Alexanderplatz,Zentrum,01,Mitte,12651,2,mittel,True
01100310,Alexanderplatzviertel,Alexanderplatz,Zentrum,01,Mitte,10181,2,mittel,True
01100311,Karl-Marx-Allee,Alexanderplatz,Zentrum,01,Mitte,9787,2,mittel,True
01100312,Heine-Viertel West,Alexanderplatz,Zentrum,01,Mitte,10727,2,mittel,True
01100313,Heine-Viertel Ost,Alexanderplatz,Zentrum,01,Mitte,11590,2,mittel,True
01100414,Nordbahnhof,Brunnenstraße Süd,Zentrum,01,Mitte,5513,1,hoch,True
01100415,Invalidenstraße,Brunnenstraße Süd,Zentrum,01,Mitte,13348,1,hoch,True
01100416,Arkonaplatz,Brunnenstraße Süd,Zentrum,01,Mitte,13523,1,hoch,True
01200517,Huttenkiez,Moabit West,Moabit,01,Mitte,3924,2,mittel,True
01200518,Beusselkiez,Moabit West,Moabit,01,Mitte,7096,2,mittel,True
01200519,Emdener Straße,Moabit West,Moabit,01,Mitte,9592,2,mittel,True
01200520,Bremer Straße,Moabit West,Moabit,01,Mitte,9513,2,mittel,True
01200521,Zwinglistraße,Moabit West,Moabit,01,Mitte,5259,3,niedrig,True
01200522,Elberfelder Straße,Moabit West,Moabit,01,Mitte,11521,2,mittel,True
01200623,Stephankiez,Moabit Ost,Moabit,01,Mitte,10990,2,mittel,True
01200624,Heidestraße,Moabit Ost,Moabit,01,Mitte,6942,2,mittel,True
01200625,Lübecker Straße,Moabit Ost,Moabit,01,Mitte,6905,2,mittel,True
01200626,Thomasiusstraße,Moabit Ost,Moabit,01,Mitte,6079,2,mittel,True
01200627,Zillesiedlung,Moabit Ost,Moabit,01,Mitte,3388,4,sehr niedrig,True
01200628,Lüneburger Straße,Moabit Ost,Moabit,01,Mitte,3281,2,mittel,True
01200629,Hansaviertel,Moabit Ost,Moabit,01,Mitte,6039,2,mittel,True
01300730,Drontheimer Straße,Osloer Straße,Gesundbrunnen,01,Mitte,8060,4,sehr niedrig,True
01300731,Koloniestraße,Osloer Straße,Gesundbrunnen,01,Mitte,8922,4,sehr niedrig,True
01300732,Soldiner Straße,Osloer Straße,Gesundbrunnen,01,Mitte,10078,4,sehr niedrig,True
01300733,Gesundbrunnen,Osloer Straße,Gesundbrunnen,01,Mitte,11684,3,niedrig,True
01300834,Brunnenstraße,Brunnenstraße Nord,Gesundbrunnen,01,Mitte,14258,3,niedrig,True
01300835,Humboldthain Süd,Brunnenstraße Nord,Gesundbrunnen,01,Mitte,10821,2,mittel,True
01300836,Humboldthain Nordwest,Brunnenstraße Nord,Gesundbrunnen,01,Mitte,14947,4,sehr niedrig,True
01400937,Afrikanische Straße,Parkviertel,Wedding,01,Mitte,10966,2,mittel,True
01400938,Kameruner Straße,Parkviertel,Wedding,01,Mitte,9681,2,mittel,True
01400939,Glasgower Straße,Parkviertel,Wedding,01,Mitte,6149,2,mittel,True
01400940,Schillerpark,Parkviertel,Wedding,01,Mitte,7094,2,mittel,True
01400941,Londoner Straße,Parkviertel,Wedding,01,Mitte,3863,2,mittel,True
01400942,Westliche Müllerstraße,Parkviertel,Wedding,01,Mitte,8789,2,mittel,True
01401043,Antonstraße,Wedding Zentrum,Wedding,01,Mitte,7627,3,niedrig,True
01401044,Uferstraße,Wedding Zentrum,Wedding,01,Mitte,10226,4,sehr niedrig,True
01401045,Schwedenstraße,Wedding Zentrum,Wedding,01,Mitte,5531,3,niedrig,True
01401046,Nordufer,Wedding Zentrum,Wedding,01,Mitte,8869,2,mittel,True
01401047,Sparrplatz,Wedding Zentrum,Wedding,01,Mitte,8206,2,mittel,True
01401048,Leopoldplatz,Wedding Zentrum,Wedding,01,Mitte,9520,2,mittel,True
01401049,Schulstraße,Wedding Zentrum,Wedding,01,Mitte,6637,4,sehr niedrig,True
02100101,Askanischer Platz,Südliche  Friedrichstadt,Kreuzberg Nord,02,Friedrichshain-Kreuzberg,7225,3,niedrig,True
02100102,Mehringplatz,Südliche  Friedrichstadt,Kreuzberg Nord,02,Friedrichshain-Kreuzberg,8660,4,sehr niedrig,True
02100103,Am Berlin Museum,Südliche  Friedrichstadt,Kreuzberg Nord,02,Friedrichshain-Kreuzberg,5470,3,niedrig,True
02100104,Moritzplatz,Südliche  Friedrichstadt,Kreuzberg Nord,02,Friedrichshain-Kreuzberg,5550,3,niedrig,True
02100105,Prinzenstraße,Südliche  Friedrichstadt,Kreuzberg Nord,02,Friedrichshain-Kreuzberg,9263,4,sehr niedrig,True
02100106,Wassertorplatz,Südliche  Friedrichstadt,Kreuzberg Nord,02,Friedrichshain-Kreuzberg,4813,4,sehr niedrig,True
02200207,Gleisdreieck,Tempelhofer Vorstadt,Kreuzberg Süd,02,Friedrichshain-Kreuzberg,2666,1,hoch,True
02200208,Rathaus Yorckstraße,Tempelhofer Vorstadt,Kreuzberg Süd,02,Friedrichshain-Kreuzberg,5745,2,mittel,True
02200209,Viktoriapark,Tempelhofer Vorstadt,Kreuzberg Süd,02,Friedrichshain-Kreuzberg,10957,2,mittel,True
02200210,Urbanstraße,Tempelhofer Vorstadt,Kreuzberg Süd,02,Friedrichshain-Kreuzberg,12350,2,mittel,True
02200211,Chamissokiez,Tempelhofer Vorstadt,Kreuzberg Süd,02,Friedrichshain-Kreuzberg,14595,2,mittel,True
02200212,Graefekiez Süd,Tempelhofer Vorstadt,Kreuzberg Süd,02,Friedrichshain-Kreuzberg,8340,2,mittel,True
02200213,Graefekiez Nord,Tempelhofer Vorstadt,Kreuzberg Süd,02,Friedrichshain-Kreuzberg,10004,2,mittel,True
02300314,Oranienplatz,Nördliche Luisenstadt,Kreuzberg Ost,02,Friedrichshain-Kreuzberg,7085,3,niedrig,True
02300315,Lausitzer Platz,Nördliche Luisenstadt,Kreuzberg Ost,02,Friedrichshain-Kreuzberg,8209,2,mittel,True
02300316,Köpenicker Straße,Nördliche Luisenstadt,Kreuzberg Ost,02,Friedrichshain-Kreuzberg,4160,2,mittel,True
02300417,Reichenberger Straße West,Südliche Luisenstadt,Kreuzberg Ost,02,Friedrichshain-Kreuzberg,8301,2,mittel,True
02300418,Reichenberger Straße Ost,Südliche Luisenstadt,Kreuzberg Ost,02,Friedrichshain-Kreuzberg,7629,2,mittel,True
02300419,Wrangelkiez,Südliche Luisenstadt,Kreuzberg Ost,02,Friedrichshain-Kreuzberg,10396,2,mittel,True
02400520,Barnimkiez,Karl-Marx-Allee Nord,Friedrichshain West,02,Friedrichshain-Kreuzberg,5904,2,mittel,True
02400521,Friedenstraße,Karl-Marx-Allee Nord,Friedrichshain West,02,Friedrichshain-Kreuzberg,8712,2,mittel,True
02400522,Richard-Sorge-Viertel,Karl-Marx-Allee Nord,Friedrichshain West,02,Friedrichshain-Kreuzberg,11394,2,mittel,True
02400623,Andreasviertel,Karl-Marx-Allee Süd,Friedrichshain West,02,Friedrichshain-Kreuzberg,14037,2,mittel,True
02400624,Weberwiese,Karl-Marx-Allee Süd,Friedrichshain West,02,Friedrichshain-Kreuzberg,11887,2,mittel,True
02400625,Wriezener Bahnhof,Karl-Marx-Allee Süd,Friedrichshain West,02,Friedrichshain-Kreuzberg,1328,2,mittel,True
02500726,Hausburgviertel,Frankfurter Allee Nord,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,9175,2,mittel,True
02500727,Forckenbeckplatz,Frankfurter Allee Nord,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,6519,2,mittel,True
02500728,Samariterviertel,Frankfurter Allee Nord,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,10073,2,mittel,True
02500729,Pettenkofer Straße,Frankfurter Allee Nord,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,5407,2,mittel,True
02500830,Niederbarnimstraße,Frankfurter Allee Süd FK,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,4071,2,mittel,True
02500831,Wismarplatz,Frankfurter Allee Süd FK,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,7857,2,mittel,True
02500832,Traveplatz,Frankfurter Allee Süd FK,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,9541,2,mittel,True
02500833,Boxhagener Platz,Frankfurter Allee Süd FK,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,10045,2,mittel,True
02500834,Revaler Straße,Frankfurter Allee Süd FK,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,11299,2,mittel,True
02500835,Stralauer Kiez,Frankfurter Allee Süd FK,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,8820,2,mittel,True
02500836,Stralauer Halbinsel,Frankfurter Allee Süd FK,Friedrichshain Ost,02,Friedrichshain-Kreuzberg,5137,1,hoch,True
03100101,Bucher Forst,Buch,Buch,03,Pankow,4720,2,mittel,True
03100102,Klinikum Buch,Buch,Buch,03,Pankow,3505,2,mittel,True
03100103,Karower Chaussee,Buch,Buch,03,Pankow,9449,3,niedrig,True
03200204,Blankenfelde,Blankenfelde/Niederschönhausen,Nördliches Pankow,03,Pankow,2423,1,hoch,True
03200205,Uhlandstraße,Blankenfelde/Niederschönhausen,Nördliches Pankow,03,Pankow,9167,2,mittel,True
03200206,Pastor-Niemöller-Platz,Blankenfelde/Niederschönhausen,Nördliches Pankow,03,Pankow,6842,2,mittel,True
03200207,Herthaplatz,Blankenfelde/Niederschönhausen,Nördliches Pankow,03,Pankow,11799,2,mittel,True
03200308,Nisbléstraße,Buchholz,Nördliches Pankow,03,Pankow,5261,1,hoch,True
03200309,Eddastraße,Buchholz,Nördliches Pankow,03,Pankow,5484,1,hoch,True
03200310,Krugpfuhl,Buchholz,Nördliches Pankow,03,Pankow,8088,2,mittel,True
03300411,Karow Nord,Karow,Nördliches Weißensee,03,Pankow,11764,2,mittel,True
03300412,Karow Bahnhof,Karow,Nördliches Weißensee,03,Pankow,5226,1,hoch,True
03300413,Karow Ost,Karow,Nördliches Weißensee,03,Pankow,3195,1,hoch,True
03300514,Blankenburg,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,03,Pankow,6869,1,hoch,True
03300515,Blankenburger Süden,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,03,Pankow,49,,Planungsraum ohne Zuordnung,False
03300516,Heinersdorf,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,03,Pankow,9560,1,hoch,True
03300517,Märchenland,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,03,Pankow,1088,1,hoch,True
03400618,Rosenthal,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,03,Pankow,4783,1,hoch,True
03400619,Wilhelmsruh,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,03,Pankow,10596,2,mittel,True
03400620,Schönholz,Schönholz/Wilhelmsruh/Rosenthal,Südliches Pankow,03,Pankow,3506,1,hoch,True
03400721,Florakiez,Pankow Zentrum,Südliches Pankow,03,Pankow,11895,2,mittel,True
03400722,Parkstraße,Pankow Zentrum,Südliches Pankow,03,Pankow,3807,1,hoch,True
03400723,Garbátyplatz,Pankow Zentrum,Südliches Pankow,03,Pankow,7507,2,mittel,True
03400724,Wolfshagener Straße,Pankow Zentrum,Südliches Pankow,03,Pankow,8494,2,mittel,True
03400725,Schlosspark,Pankow Zentrum,Südliches Pankow,03,Pankow,7645,2,mittel,True
03400826,Tiroler Viertel,Pankow Süd,Südliches Pankow,03,Pankow,7222,2,mittel,True
03400827,Trelleborger Viertel,Pankow Süd,Südliches Pankow,03,Pankow,9703,2,mittel,True
03400828,Spiekermann Straße,Pankow Süd,Südliches Pankow,03,Pankow,4934,2,mittel,True
03400829,Arnold-Zweig-Straße,Pankow Süd,Südliches Pankow,03,Pankow,5968,2,mittel,True
03400830,Kissingenviertel,Pankow Süd,Südliches Pankow,03,Pankow,9293,2,mittel,True
03400831,Pankower Tor,Pankow Süd,Südliches Pankow,03,Pankow,0,,Planungsraum ohne Zuordnung,False
03500932,Bühringstraße,Weißensee,Südliches Weißensee,03,Pankow,6659,2,mittel,True
03500933,Weißer See,Weißensee,Südliches Weißensee,03,Pankow,7686,2,mittel,True
03500934,Weißenseer Spitze,Weißensee,Südliches Weißensee,03,Pankow,10363,2,mittel,True
03500935,Behaimstraße,Weißensee,Südliches Weißensee,03,Pankow,6799,2,mittel,True
03500936,Komponistenviertel Weißensee,Weißensee,Südliches Weißensee,03,Pankow,10052,2,mittel,True
03501037,Rathaus Weißensee,Weißensee Ost,Südliches Weißensee,03,Pankow,8487,2,mittel,True
03501038,Hansastraße,Weißensee Ost,Südliches Weißensee,03,Pankow,7506,2,mittel,True
03601139,Norweger Viertel,Prenzlauer Berg Nordwest,Nördlicher Prenzlauer Berg,03,Pankow,4040,2,mittel,True
03601140,Malmöer Straße,Prenzlauer Berg Nordwest,Nördlicher Prenzlauer Berg,03,Pankow,6016,2,mittel,True
03601141,Arnimplatz,Prenzlauer Berg Nordwest,Nördlicher Prenzlauer Berg,03,Pankow,7057,2,mittel,True
03601142,Falkplatz,Prenzlauer Berg Nordwest,Nördlicher Prenzlauer Berg,03,Pankow,10860,2,mittel,True
03601243,Rodenbergstraße,Prenzlauer Berg Nord,Nördlicher Prenzlauer Berg,03,Pankow,6990,2,mittel,True
03601244,Humannplatz,Prenzlauer Berg Nord,Nördlicher Prenzlauer Berg,03,Pankow,7614,2,mittel,True
03601245,Ostseestraße,Prenzlauer Berg Nord,Nördlicher Prenzlauer Berg,03,Pankow,13511,2,mittel,True
03601346,Gethsemanekirche,Helmholtzplatz,Nördlicher Prenzlauer Berg,03,Pankow,5888,2,mittel,True
03601347,Helmholtzplatz,Helmholtzplatz,Nördlicher Prenzlauer Berg,03,Pankow,9495,2,mittel,True
03601348,Senefelderstraße,Helmholtzplatz,Nördlicher Prenzlauer Berg,03,Pankow,7470,2,mittel,True
03601449,Michelangelostraße,Prenzlauer Berg Ost,Nördlicher Prenzlauer Berg,03,Pankow,9928,3,niedrig,True
03601450,Volkspark Prenzlauer Berg,Prenzlauer Berg Ost,Nördlicher Prenzlauer Berg,03,Pankow,5449,4,sehr niedrig,True
03601451,Anton-Saefkow-Park,Prenzlauer Berg Ost,Nördlicher Prenzlauer Berg,03,Pankow,6527,2,mittel,True
03601452,Velodrom,Prenzlauer Berg Ost,Nördlicher Prenzlauer Berg,03,Pankow,4746,2,mittel,True
03601453,Alter Schlachthof,Prenzlauer Berg Ost,Nördlicher Prenzlauer Berg,03,Pankow,3391,1,hoch,True
03701554,Teutoburger Platz,Prenzlauer Berg Südwest,Südlicher Prenzlauer Berg,03,Pankow,11453,2,mittel,True
03701555,Sredzkistraße,Prenzlauer Berg Südwest,Südlicher Prenzlauer Berg,03,Pankow,7258,2,mittel,True
03701556,Kollwitzplatz,Prenzlauer Berg Südwest,Südlicher Prenzlauer Berg,03,Pankow,8598,1,hoch,True
03701657,Thälmannpark,Prenzlauer Berg Süd,Südlicher Prenzlauer Berg,03,Pankow,3215,2,mittel,True
03701658,Christburger Straße,Prenzlauer Berg Süd,Südlicher Prenzlauer Berg,03,Pankow,8285,2,mittel,True
03701659,Immanuelkirchstraße,Prenzlauer Berg Süd,Südlicher Prenzlauer Berg,03,Pankow,9477,2,mittel,True
03701660,Bötzowstraße,Prenzlauer Berg Süd,Südlicher Prenzlauer Berg,03,Pankow,12614,2,mittel,True
04100101,Jungfernheide/Plötzensee,Charlottenburg Nord,Charlottenburg Nord,04,Charlottenburg-Wilmersdorf,11768,3,niedrig,True
